Date,Time,Datetime,PM2.5,PM10,NO,NO2,NH3,SO2,CO,Ozone,WS,WD
2/2/2022,3:00:00,2/2/2022 3:00,189.5,265.75,6,47.6,39.8,8.1,0.5,43.8,1.67,173.25
2/2/2022,4:00:00,2/2/2022 4:00,188.75,254.75,6.28,52.62,38.25,7.97,0.5,46.35,1.43,175.38
2/2/2022,5:00:00,2/2/2022 5:00,181.5,249.25,6.17,51.33,35.72,7.9,0.45,37.8,1.05,155
2/2/2022,6:00:00,2/2/2022 6:00,179.75,243.75,9.57,54.8,31.8,8.9,0.47,29.85,0.78,134.75
2/2/2022,7:00:00,2/2/2022 7:00,178,243.75,8.6,58.88,31.55,8.48,0.88,28.05,0.62,106.53
2/2/2022,8:00:00,2/2/2022 8:00,174,244.5,14.43,62.25,30.75,6.8,0.93,25.02,0.78,141.72
2/2/2022,9:00:00,2/2/2022 9:00,170.5,243,10.95,58.7,36.25,6.35,0.88,36.75,0.57,210.4
2/2/2022,10:00:00,2/2/2022 10:00,171,272.5,10.9,60.02,38.73,5.5,0.98,39.48,0.85,176.05
2/2/2022,11:00:00,2/2/2022 11:00,178.5,320,13.22,74.05,37.8,6.25,1.05,48.67,0.65,115.58
2/2/2022,12:00:00,2/2/2022 12:00,182.25,282.5,8.8,68.15,38.45,6.95,1.02,78.43,0.75,142.88
2/2/2022,13:00:00,2/2/2022 13:00,172.25,280,6.35,59.08,33.62,9.62,0.82,108.35,1.02,164.57
2/2/2022,14:00:00,2/2/2022 14:00,134.25,212.75,4.45,57.15,29.02,12.35,0.55,129.88,1.35,154.12
2/2/2022,15:00:00,2/2/2022 15:00,88.5,155.75,4,57.35,28.27,11.22,0.5,131.85,0.88,148.35
2/2/2022,16:00:00,2/2/2022 16:00,93.75,176.5,3.6,66.05,30,11.95,0.65,102.95,1.5,90.22
2/2/2022,17:00:00,2/2/2022 17:00,135.5,257.75,2.75,64.33,37.8,10.82,0.9,102.78,1.32,170.03
2/2/2022,18:00:00,2/2/2022 18:00,177,332,5.3,73.42,42.55,9.5,1.48,70.05,1.4,91
2/2/2022,19:00:00,2/2/2022 19:00,187.25,318.75,2.9,76.4,40.1,8.93,0.4,49.4,1.23,178.28
2/2/2022,20:00:00,2/2/2022 20:00,187.5,313.25,4.83,85.75,41.5,9.85,0.45,30.43,1.02,311.68
2/2/2022,21:00:00,2/2/2022 21:00,212.25,341.75,3.73,73.95,40.8,10.45,0.4,30.78,0.9,308.8
2/2/2022,22:00:00,2/2/2022 22:00,240,358,3.7,67.22,36.67,10.6,0.3,37.35,0.75,318.1
2/2/2022,23:00:00,2/2/2022 23:00,241.25,341.25,2.25,56.1,36.15,10.18,0.2,27.65,1.23,308.27
2/3/2022,0:00:00,2/3/2022 0:00,207,316,4,49.12,35.22,9.82,0.03,22.07,1.25,329.65
2/3/2022,1:00:00,2/3/2022 1:00,173.25,278,2.83,41.58,40,9.1,0.8,21.8,1.35,324.42
2/3/2022,2:00:00,2/3/2022 2:00,173.25,265.25,3.25,34.25,48.17,8.23,0.8,21.5,1.33,325.45
2/3/2022,3:00:00,2/3/2022 3:00,181,278.75,3.2,34.1,40.9,7.4,0.8,22.35,1.1,314.57
2/3/2022,4:00:00,2/3/2022 4:00,183.5,286.75,2.1,32.55,38.75,7.62,0.8,22.98,0.55,217.7
2/3/2022,5:00:00,2/3/2022 5:00,192,263.5,3.25,35.17,38.02,7.95,0.8,18.17,1.15,274.1
2/3/2022,6:00:00,2/3/2022 6:00,218.5,308,3.1,27.82,34.2,8.33,0.8,27.73,1.48,317
2/3/2022,7:00:00,2/3/2022 7:00,204.75,307.25,3.2,30.93,33.88,8.8,0.85,29.43,1,257.6
2/3/2022,8:00:00,2/3/2022 8:00,190.5,268,4.55,34.38,34.2,7.95,0.95,27,0.95,271.02
2/3/2022,9:00:00,2/3/2022 9:00,172,251.75,3.27,31.9,39.6,7.48,0.88,32.17,1.05,286.05
2/3/2022,10:00:00,2/3/2022 10:00,152.75,217.75,6.3,36.72,43.3,6.72,0.8,36.95,1.4,299.43
2/3/2022,11:00:00,2/3/2022 11:00,138,225.5,6.72,43.85,41.75,6.3,0.83,37.92,1.02,290.5
2/3/2022,12:00:00,2/3/2022 12:00,135.5,199.75,7.98,51.6,41.08,6.65,0.9,30.88,1.23,295.7
2/3/2022,13:00:00,2/3/2022 13:00,145.5,212.5,8.3,48.15,36.62,7.18,0.93,32.27,1.23,313.45
2/3/2022,14:00:00,2/3/2022 14:00,144.5,222.5,7.12,55.33,32.77,7.97,1,31.05,1.3,319.73
2/3/2022,15:00:00,2/3/2022 15:00,145.75,211.5,8.3,54.35,31.55,8.12,1,31.12,1.48,332.32
2/3/2022,16:00:00,2/3/2022 16:00,144.5,212,9.03,59.47,30.05,8.85,1.05,29.5,1.32,243.97
2/3/2022,17:00:00,2/3/2022 17:00,141.25,208,5.22,54.52,36.02,8.3,1.05,34.72,1.25,158.62
2/3/2022,18:00:00,2/3/2022 18:00,137.75,178.5,8.97,66.82,39.28,6.92,1.23,22.43,1.3,244.57
2/3/2022,19:00:00,2/3/2022 19:00,145.25,183.75,47.83,90.6,38.6,7.6,1.77,4.48,1.4,19.35
2/3/2022,20:00:00,2/3/2022 20:00,162.25,207.75,41.25,78.38,42.1,9,1.88,4.05,1.73,24.25
2/3/2022,21:00:00,2/3/2022 21:00,190.25,245.25,37.3,60.4,41.68,10.48,1.67,2.67,0.95,39.95
2/3/2022,22:00:00,2/3/2022 22:00,174.5,231.5,19.9,52.83,37.62,11.38,1.12,4.9,0.82,38.77
2/3/2022,23:00:00,2/3/2022 23:00,142.5,185,8.93,44.75,35.1,10.68,0.75,11.95,0.85,103.25
2/4/2022,0:00:00,2/4/2022 0:00,107.5,143.5,8.25,37.67,34.15,10.57,0.45,20.28,0.62,112.78
2/4/2022,1:00:00,2/4/2022 1:00,84.5,121.75,5.42,34.42,36.05,9.48,0.6,22.5,0.75,195.93
2/4/2022,2:00:00,2/4/2022 2:00,68.5,101,4.78,31.62,40.85,6.48,0.55,23.6,0.72,140.9
2/4/2022,3:00:00,2/4/2022 3:00,52.25,84.5,8.4,31.6,33,6.1,0.5,21.35,0.6,99.12
2/4/2022,4:00:00,2/4/2022 4:00,51,75.75,8,32.1,33.67,6.25,0.5,19.75,0.62,133.57
2/4/2022,5:00:00,2/4/2022 5:00,44.25,59,6.88,28.95,34.92,7.05,0.5,18.02,0.5,163.35
2/4/2022,6:00:00,2/4/2022 6:00,39.25,46.25,10.18,32.3,30.48,8.15,0.5,14.2,0.57,143.43
2/4/2022,7:00:00,2/4/2022 7:00,35,50.25,21.15,42.92,30.1,8.1,0.7,4.53,0.78,142.8
2/4/2022,8:00:00,2/4/2022 8:00,47.25,70.5,21.12,46.52,30.15,7.57,0.78,6.8,1,125.75
2/4/2022,9:00:00,2/4/2022 9:00,47.75,73,19.77,49.48,32.25,7.23,0.85,8.65,1.23,159.02
2/4/2022,10:00:00,2/4/2022 10:00,47.75,71,27.38,54.83,37.08,6.02,1,8.05,1.38,160.4
2/4/2022,11:00:00,2/4/2022 11:00,48,86.5,28.4,61.42,37.67,5.77,1.08,8.9,1.8,177.08
2/4/2022,12:00:00,2/4/2022 12:00,41,92.5,17.45,55.65,36.33,5.93,0.98,25.35,2.05,173.82
2/4/2022,13:00:00,2/4/2022 13:00,38.5,81.5,10.88,59.02,34.05,6.78,0.67,31.55,1.7,173.45
2/4/2022,14:00:00,2/4/2022 14:00,41.25,88.75,7.67,54.65,29.83,8.45,0.67,42.23,1.88,177.5
2/4/2022,15:00:00,2/4/2022 15:00,42,87.25,6.4,50.55,28.25,8.72,0.6,51,1.82,171.27
2/4/2022,16:00:00,2/4/2022 16:00,34.5,83.75,5.9,52.75,28.23,8.68,0.6,48.45,1.93,174.55
2/4/2022,17:00:00,2/4/2022 17:00,37,81.5,8.22,66.2,28.25,8.1,0.62,37.18,1.75,176.85
2/4/2022,18:00:00,2/4/2022 18:00,32.25,87,13.18,79.68,30.2,6.67,0.67,22,0.97,151.47
2/4/2022,19:00:00,2/4/2022 19:00,45.75,113.5,93.42,101.55,30.65,7.47,1.75,3.05,0.5,130.85
2/4/2022,20:00:00,2/4/2022 20:00,82,188.25,85.53,105.4,36.42,9.23,1.95,2.3,1.2,159
2/4/2022,21:00:00,2/4/2022 21:00,109.5,212.25,131.53,100.1,33.4,10.57,2.4,1.25,0.85,152.55
2/4/2022,22:00:00,2/4/2022 22:00,142.25,257.75,168.95,90.35,30.52,12.93,2.73,1.92,0.57,149.8
2/4/2022,23:00:00,2/4/2022 23:00,179.25,288.75,172.85,82.8,29.25,13.52,2.68,7.35,0.7,150.02
2/5/2022,0:00:00,2/5/2022 0:00,171.25,284.5,275.12,74.85,27.68,15.2,3.1,13.3,0.4,150.07
2/5/2022,1:00:00,2/5/2022 1:00,180,325,307.88,69.85,29.18,15.42,2.5,19,0.55,149.9
2/5/2022,2:00:00,2/5/2022 2:00,205.75,366.5,299.45,59.67,32.55,12.55,2.38,35.4,0.72,152.2
2/5/2022,3:00:00,2/5/2022 3:00,214,365.5,442.3,62.9,29,13.9,2.45,80.97,0.52,145.43
2/5/2022,4:00:00,2/5/2022 4:00,212.75,375,321.2,38.77,30.65,11.88,1.77,42.52,0.62,37.67
2/5/2022,5:00:00,2/5/2022 5:00,171,283.25,189.32,41.55,35.75,10.03,1.07,153.6,0.65,138.45
2/5/2022,6:00:00,2/5/2022 6:00,130,169.5,120.93,48.45,30.6,9.55,0.52,79.98,0.62,168.28
2/5/2022,7:00:00,2/5/2022 7:00,104.75,139.5,94.32,51.25,28.77,9.2,0.98,16.27,1.05,170.7
2/5/2022,8:00:00,2/5/2022 8:00,94.25,126.25,79.55,54.62,28.35,8.52,0.72,5.8,1.43,166.03
2/5/2022,9:00:00,2/5/2022 9:00,76.75,112.5,53.12,58.9,30.12,7.55,0.6,5.32,1.25,164.6
2/5/2022,10:00:00,2/5/2022 10:00,83,147.25,45.78,79.2,32.92,6.43,0.62,5,0.93,157.85
2/5/2022,11:00:00,2/5/2022 11:00,88,147.25,36.52,91.95,51.45,5.62,0.67,10.53,0.68,122.67
2/5/2022,12:00:00,2/5/2022 12:00,125.75,184.5,36.55,115.62,59.75,6.25,0.85,14.6,0.97,81.25
2/5/2022,13:00:00,2/5/2022 13:00,136.75,214,19.55,109.15,59.1,7.35,0.93,26.7,0.75,216.07
2/5/2022,14:00:00,2/5/2022 14:00,123.5,186.75,10.97,105.27,49.25,10.03,0.8,44.8,1.25,170.65
2/5/2022,15:00:00,2/5/2022 15:00,113.75,174.75,9.15,108.62,46.38,10.6,0.78,53.58,1.05,155.85
2/5/2022,16:00:00,2/5/2022 16:00,119.25,176,7.15,111.85,46.4,10.65,0.8,68.85,1.43,164.28
2/5/2022,17:00:00,2/5/2022 17:00,114,179.5,6.28,88.33,38,9.33,0.53,68.38,1.35,153.2
2/5/2022,18:00:00,2/5/2022 18:00,67,125,7.53,109.75,34.33,8.4,0.6,42.42,0.88,155.6
2/5/2022,19:00:00,2/5/2022 19:00,71.5,167.5,101.9,141.95,25.73,9.62,1.95,4.28,0.52,142.15
2/5/2022,20:00:00,2/5/2022 20:00,119.25,262.75,240.18,143.62,29.48,11.5,3.38,4.3,0.38,141.8
2/5/2022,21:00:00,2/5/2022 21:00,169.75,359.25,290.52,140.53,32.38,13.8,4.15,5.33,0.98,147.02
2/5/2022,22:00:00,2/5/2022 22:00,180.25,364.5,255.32,129.88,35,14.2,3.47,5.18,0.5,149.18
2/5/2022,23:00:00,2/5/2022 23:00,207,376.5,313.1,124.4,39.6,15.97,4.85,5.03,0.3,151.18
2/6/2022,0:00:00,2/6/2022 0:00,247,481.75,460.55,114.25,33.05,18.18,5.62,5.57,0.3,148.38
2/6/2022,1:00:00,2/6/2022 1:00,259,459.25,394.12,92.03,33.17,16.3,2.45,4.03,0.57,158.02
2/6/2022,2:00:00,2/6/2022 2:00,234.75,387.5,462.7,79.27,34.82,12.88,2.7,4.3,0.3,140.3
2/6/2022,3:00:00,2/6/2022 3:00,243.75,421,NA,62.7,23.3,14.8,2.35,3.58,0.3,140.18
2/6/2022,4:00:00,2/6/2022 4:00,240.25,403.75,471.1,70.35,25.88,13.5,1.95,3.58,0.32,141.28
2/6/2022,5:00:00,2/6/2022 5:00,217.5,354.5,382.18,70.82,36.88,11.57,0.97,4.72,0.58,138.82
2/6/2022,6:00:00,2/6/2022 6:00,183,298.75,211.2,67,35.4,9.15,1,3.02,0.32,137.6
2/6/2022,7:00:00,2/6/2022 7:00,127.5,190,298.93,63.97,35.1,9.97,1.62,3.17,0.43,137.93
2/6/2022,8:00:00,2/6/2022 8:00,121.25,185.25,170.7,66.45,37.12,8.68,1.15,3.38,0.28,217.37
2/6/2022,9:00:00,2/6/2022 9:00,130.75,211.5,315.95,109.7,40.42,9.7,2.2,3.45,0.3,292.57
2/6/2022,10:00:00,2/6/2022 10:00,160.75,294.75,80.6,113.8,42.8,6.65,0.88,9.78,0.7,203.9
2/6/2022,11:00:00,2/6/2022 11:00,110.5,171.25,15.43,83.4,41.62,5.03,0.15,32.88,1,26.98
2/6/2022,12:00:00,2/6/2022 12:00,88.25,149.5,6.1,71.55,42.92,5.4,0.1,56.88,1.52,89.08
2/6/2022,13:00:00,2/6/2022 13:00,78,143,4.6,50.02,38.52,9.62,0.43,70.7,1.5,87.12
2/6/2022,14:00:00,2/6/2022 14:00,42,79,3.95,42.72,36.58,12.82,0.3,83.47,0.95,124.45
2/6/2022,15:00:00,2/6/2022 15:00,33.75,67.25,3.8,40.05,31.97,12.55,0.25,101.9,1.55,171.72
2/6/2022,16:00:00,2/6/2022 16:00,39.75,79.25,2.6,43.83,30.58,12.32,0.3,114.2,1.03,256.3
2/6/2022,17:00:00,2/6/2022 17:00,59.25,127,2.25,54.47,33.47,12.12,0.5,104.45,1.32,172.4
2/6/2022,18:00:00,2/6/2022 18:00,85.25,179.75,4.62,94.85,30.65,9.2,0.7,52.15,1.07,94.75
2/6/2022,19:00:00,2/6/2022 19:00,95.25,214.25,4.28,117.18,34.42,8.38,1.02,21.65,0.75,176.4
2/6/2022,20:00:00,2/6/2022 20:00,136.5,257.5,45.38,141.77,39.38,8.12,1.95,3.88,0.3,8.5
2/6/2022,21:00:00,2/6/2022 21:00,223.75,395.5,102.4,135.5,50.97,9.9,3.02,5.27,0.32,172.15
2/6/2022,22:00:00,2/6/2022 22:00,266,440.75,38.67,125.85,51.25,8.95,2.18,3.35,0.3,334.82
2/6/2022,23:00:00,2/6/2022 23:00,212.75,328.75,103.7,119.08,48.85,8.97,2.18,2.1,0.55,334.25
2/7/2022,0:00:00,2/7/2022 0:00,203.75,357.75,132.62,109.5,49.85,9.47,2.25,2.52,0.82,334.12
2/7/2022,1:00:00,2/7/2022 1:00,192.25,354,87.68,105.65,49.68,9.4,1.17,2.05,0.68,72.95
2/7/2022,2:00:00,2/7/2022 2:00,170.75,294.5,33.53,102.08,53.55,7.42,0.57,2.8,0.42,18.23
2/7/2022,3:00:00,2/7/2022 3:00,151,232,143.4,106.1,40.6,7.9,0.6,2.23,0.75,14.05
2/7/2022,4:00:00,2/7/2022 4:00,158.5,265.25,96.3,101.5,41.5,8.03,0.55,2.65,1.1,19.85
2/7/2022,5:00:00,2/7/2022 5:00,156,274.25,38,100.83,44.57,6.93,0.28,7.17,1.1,16.93
2/7/2022,6:00:00,2/7/2022 6:00,134.75,213.75,42.95,102.8,46.88,7.42,0.3,5.55,0.7,16.17
2/7/2022,7:00:00,2/7/2022 7:00,136.75,205.25,59.35,113.77,46.67,7.75,1,7.6,1.48,23.1
2/7/2022,8:00:00,2/7/2022 8:00,144.75,221.75,92.38,114.42,46,8.4,1.17,5.4,1.45,20.85
2/7/2022,9:00:00,2/7/2022 9:00,138.5,226.75,66.45,120.9,43.67,8.12,1.15,7.6,1.58,18.38
2/7/2022,10:00:00,2/7/2022 10:00,110.75,210.75,22.48,88.03,38.35,8.15,0.88,30.23,2.88,21.6
2/7/2022,11:00:00,2/7/2022 11:00,77.25,201.5,14.35,78.38,37.72,8.75,0.8,43.9,3.25,24.5
2/7/2022,12:00:00,2/7/2022 12:00,78,148,6.78,60.48,40.05,8.15,0.62,64.2,3.02,22.85
2/7/2022,13:00:00,2/7/2022 13:00,76.5,141.75,5.88,57.48,38.35,7.98,0.65,72.85,2.25,15.6
2/7/2022,14:00:00,2/7/2022 14:00,66.5,126.75,4,47.75,38.35,10.25,0.47,79.3,1.77,101.15
2/7/2022,15:00:00,2/7/2022 15:00,47.75,111.75,4.03,44.03,35.08,11.5,0.38,89.9,1.05,37.2
2/7/2022,16:00:00,2/7/2022 16:00,45.25,128.25,3.78,61.95,34.77,11.35,0.5,83.3,1.2,140.35
2/7/2022,17:00:00,2/7/2022 17:00,63.5,187,3.95,71.75,38.17,11.38,0.7,70.67,0.78,277.55
2/7/2022,18:00:00,2/7/2022 18:00,78.5,227.75,4,83.38,34.12,9.95,0.8,47.5,0.78,100.88
2/7/2022,19:00:00,2/7/2022 19:00,75.5,208.75,7.32,105.43,35.47,9.5,1.23,16.23,0.47,179.35
2/7/2022,20:00:00,2/7/2022 20:00,91,228.5,13.85,116.22,40.1,9.45,1.7,7.03,0.48,331.38
2/7/2022,21:00:00,2/7/2022 21:00,119.75,253.75,9.75,119.4,43.1,9.62,1.52,8.12,0.4,329.2
2/7/2022,22:00:00,2/7/2022 22:00,114,246.25,97.07,129.42,43.27,10.1,2.25,2.4,0.57,323.4
2/7/2022,23:00:00,2/7/2022 23:00,140,333,213.12,118.55,41.75,11.2,2.95,2.58,0.5,319.38
2/8/2022,0:00:00,2/8/2022 0:00,159.5,409,244.93,123.95,49.38,12.6,2.65,2.05,0.48,314.6
2/8/2022,1:00:00,2/8/2022 1:00,171.75,404.5,221.3,117.25,46.88,11.82,1.3,2.33,0.52,313.45
2/8/2022,2:00:00,2/8/2022 2:00,165.25,401,195.52,104.1,50.02,10.12,1,2.4,0.55,313.15
2/8/2022,3:00:00,2/8/2022 3:00,153.75,349.75,214,90.2,37.8,9.6,0.65,2.47,0.47,313.47
2/8/2022,4:00:00,2/8/2022 4:00,140.5,268.25,146.43,92.45,42.53,8.88,0.65,1.88,0.43,313.15
2/8/2022,5:00:00,2/8/2022 5:00,135,265.5,98.83,90.22,50.73,8.88,0.47,3.77,0.55,313.55
2/8/2022,6:00:00,2/8/2022 6:00,154.25,263.5,107.8,81.97,56.73,9.4,0.53,2.5,0.35,315.98
2/8/2022,7:00:00,2/8/2022 7:00,162,285.75,223.18,79.47,52.2,10.5,1.5,2.57,0.38,316.05
2/8/2022,8:00:00,2/8/2022 8:00,149.75,282.5,345.45,85.9,51.8,11.27,2.08,2.95,0.53,315.97
2/8/2022,9:00:00,2/8/2022 9:00,159.25,305.5,164.4,108.1,58.27,10.5,1.7,4.67,0.72,323.68
2/8/2022,10:00:00,2/8/2022 10:00,165.75,368.75,47.05,124.05,55.15,7.32,1.38,8.82,1.32,178.62
2/8/2022,11:00:00,2/8/2022 11:00,168.5,474.25,11.55,90.8,55.2,7.25,1.18,25.73,1.77,14.8
2/8/2022,12:00:00,2/8/2022 12:00,138.25,297,4.47,66.68,53.7,8.18,0.7,60.57,2.15,17.73
2/8/2022,13:00:00,2/8/2022 13:00,97,245.75,2.27,56.9,54.38,10.78,0.78,89.92,1.38,347.93
2/8/2022,14:00:00,2/8/2022 14:00,91,247,1.85,41.77,57.48,13.85,0.53,101.53,1.12,333.4
2/8/2022,15:00:00,2/8/2022 15:00,69.5,197,2.17,40.9,54.6,13.6,0.45,93.42,1.2,259.48
2/8/2022,16:00:00,2/8/2022 16:00,58.25,184.25,1.7,27.67,50.85,13.25,0.4,99.33,1.12,327.05
2/8/2022,17:00:00,2/8/2022 17:00,57.75,167.75,1.62,32.08,46.93,13.6,0.43,104.67,1.02,319.2
2/8/2022,18:00:00,2/8/2022 18:00,64.75,189.75,2.2,58.07,42.67,12.45,0.72,67,0.68,248.35
2/8/2022,19:00:00,2/8/2022 19:00,77.25,232,3.45,84.7,44.25,11.22,1.08,35.8,0.53,317.05
2/8/2022,20:00:00,2/8/2022 20:00,111,282.25,11.82,114.12,48.62,10.88,1.9,12.95,0.3,314.55
2/8/2022,21:00:00,2/8/2022 21:00,156.5,356.25,35.8,115.28,52.58,11.58,2.33,6.02,0.35,320.85
2/8/2022,22:00:00,2/8/2022 22:00,184.25,388.25,35.53,118.53,56.5,11.03,2.2,2.43,0.4,311.5
2/8/2022,23:00:00,2/8/2022 23:00,180.75,356,42.65,110.78,53.88,9.85,2,2.38,0.3,307.45
2/9/2022,0:00:00,2/9/2022 0:00,187.5,361.5,151.57,104.67,55.92,11.2,2.75,2.67,0.43,306.98
2/9/2022,1:00:00,2/9/2022 1:00,210.75,448.75,167.28,102.97,53.55,10.95,1.4,2.5,0.4,306.85
2/9/2022,2:00:00,2/9/2022 2:00,187.75,405.5,119.9,89.18,59.33,10.12,1.23,3.3,0.38,307.03
2/9/2022,3:00:00,2/9/2022 3:00,195,375.5,76,78.1,54.1,8.1,1.05,2.8,0.53,311.15
2/9/2022,4:00:00,2/9/2022 4:00,196.75,373,41.67,69.22,53.05,7.98,0.6,3.08,0.42,311.95
2/9/2022,5:00:00,2/9/2022 5:00,183.75,293.5,19.57,67.3,57.17,7.3,0.32,7.55,1.38,222.02
2/9/2022,6:00:00,2/9/2022 6:00,160,242,4.88,50.72,55.45,6.18,0.35,18.08,2.38,177.4
2/9/2022,7:00:00,2/9/2022 7:00,77,111.25,3.9,39.8,51.52,6.32,0.43,23.48,2.17,180.77
2/9/2022,8:00:00,2/9/2022 8:00,38.25,64.5,4.15,47.6,49.58,7.43,0.47,18.6,1.35,165.82
2/9/2022,9:00:00,2/9/2022 9:00,51.5,81.75,8.5,54.08,51.38,7.75,0.65,14.28,0.55,235.47
2/9/2022,10:00:00,2/9/2022 10:00,60.5,100.25,9.22,50.4,47.4,8.77,0.65,19.68,1.35,261.73
2/9/2022,11:00:00,2/9/2022 11:00,58.75,102,10.2,46.8,46.27,11.7,0.57,24.6,1.18,337.23
2/9/2022,12:00:00,2/9/2022 12:00,60.75,117,6.15,42.08,43.45,21.7,0.35,40.05,0.68,300.2
2/9/2022,13:00:00,2/9/2022 13:00,40.25,98,8.55,45.85,39.9,35.6,0.45,39.35,1.07,295.62
2/9/2022,14:00:00,2/9/2022 14:00,33.75,90.5,4.4,33.55,40.38,24.57,0.4,50.8,0.72,280.02
2/9/2022,15:00:00,2/9/2022 15:00,28.75,76,3.98,27.62,37.95,21.55,0.4,55.72,1.08,212.25
2/9/2022,16:00:00,2/9/2022 16:00,26.5,75,1.88,24.45,36.17,11.85,0.5,60.38,1.1,243.98
2/9/2022,17:00:00,2/9/2022 17:00,31.5,84.75,2.65,29.92,35,10.03,0.55,58.25,0.93,225.3
2/9/2022,18:00:00,2/9/2022 18:00,38,101,6.48,56.33,32.08,11.6,0.8,34.38,0.78,299.2
2/9/2022,19:00:00,2/9/2022 19:00,56.25,122,9.78,68.7,33.92,10.57,0.95,20,0.65,296.52
2/9/2022,20:00:00,2/9/2022 20:00,67.75,148.5,12.58,75.03,35.88,8.95,1.15,8.03,0.57,332.12
2/9/2022,21:00:00,2/9/2022 21:00,73.25,172,14.85,68,37.38,8.45,1.43,5.03,0.8,259.8
2/9/2022,22:00:00,2/9/2022 22:00,77,182.5,103.4,67.7,35.48,7.83,2.02,1.4,0.32,314.38
2/9/2022,23:00:00,2/9/2022 23:00,88.5,251.25,222.67,65,31.65,9.9,2.45,1.62,0.4,310.23
2/10/2022,0:00:00,2/10/2022 0:00,102.5,311.25,169.95,57.88,36.57,9.8,1.98,2.1,0.82,319.67
2/10/2022,1:00:00,2/10/2022 1:00,119.75,319.5,139.77,54.88,33.6,9.3,1.02,2.48,0.9,322.48
2/10/2022,2:00:00,2/10/2022 2:00,107,297.5,83.67,50.4,37.33,9.4,0.62,3.8,0.95,324.32
2/10/2022,3:00:00,2/10/2022 3:00,92.25,212,82.2,46.1,33.7,8.7,0.4,1.9,0.68,324.32
2/10/2022,4:00:00,2/10/2022 4:00,99,198.5,121.83,42.83,29.55,9.82,0.43,2.17,0.47,322.42
2/10/2022,5:00:00,2/10/2022 5:00,85.5,203.5,103.07,41.08,37,9.95,0.3,1.82,0.38,322.98
2/10/2022,6:00:00,2/10/2022 6:00,67.75,163.25,59,39.7,35.77,7.8,0.1,2.33,0.55,308.3
2/10/2022,7:00:00,2/10/2022 7:00,55.25,119.75,50.17,42.75,35.8,8.23,0.83,2.55,0.53,306.98
2/10/2022,8:00:00,2/10/2022 8:00,57.5,122,37.25,47.1,37.7,8.28,0.85,2.45,0.8,305.88
2/10/2022,9:00:00,2/10/2022 9:00,65,132.25,33.38,51.73,39.65,8.1,0.93,4.58,0.78,309.68
2/10/2022,10:00:00,2/10/2022 10:00,77,181.5,25.7,60.25,41.95,8.7,0.95,10.28,0.85,144.57
2/10/2022,11:00:00,2/10/2022 11:00,84.5,226.75,15.05,70,39.2,7.45,0.4,18.77,1.35,159.82
2/10/2022,12:00:00,2/10/2022 12:00,76,190.75,9.05,55.45,39.95,7.93,0.28,46.1,2,175.8
2/10/2022,13:00:00,2/10/2022 13:00,66.5,178.75,5.78,50.7,34.93,10.9,0.4,67.8,2.38,180.85
2/10/2022,14:00:00,2/10/2022 14:00,73.5,189.5,4.53,42.92,38.35,10.28,0.38,85.4,1.92,172.12
2/10/2022,15:00:00,2/10/2022 15:00,68.75,182,4.07,42,38.67,8.93,0.35,79.88,2.95,178.47
2/10/2022,16:00:00,2/10/2022 16:00,53.25,152.75,5.42,40.97,33.75,6.4,0.25,67.43,2.7,178.52
2/10/2022,17:00:00,2/10/2022 17:00,36,118.75,6.25,50.05,30.6,5.33,0.23,58.08,2.55,176.93
2/10/2022,18:00:00,2/10/2022 18:00,35.75,120.25,8.82,64.97,26.5,5.6,0.28,43.78,2.38,174.18
2/10/2022,19:00:00,2/10/2022 19:00,40.25,139.75,31.83,99.88,27.03,6.03,0.9,10.55,1.25,161.77
2/10/2022,20:00:00,2/10/2022 20:00,62.75,197.25,102.05,109.6,28.3,7.88,1.85,3.78,0.9,156.62
2/10/2022,21:00:00,2/10/2022 21:00,83.5,262.25,157.42,102.28,28.65,8.9,2.35,4.08,0.55,143.32
2/10/2022,22:00:00,2/10/2022 22:00,89.5,282.25,139.6,93.62,35.45,8.88,2.25,3.5,0.65,126.48
2/10/2022,23:00:00,2/10/2022 23:00,100,264.25,84.45,89.3,35.2,7.67,1.7,3.47,0.77,139.65
2/11/2022,0:00:00,2/11/2022 0:00,94,235.25,87.85,87.1,36.9,6.97,1.48,3.15,0.83,152.25
2/11/2022,1:00:00,2/11/2022 1:00,99.75,250,44.73,83.28,39.45,6.42,0.38,4.08,0.6,101.97
2/11/2022,2:00:00,2/11/2022 2:00,86.75,203,23.5,75.8,39.85,6.15,0.03,5,0.6,107.67
2/11/2022,3:00:00,2/11/2022 3:00,80.5,180.5,24.6,71.6,35.2,5.6,NA,5.58,0.6,79.18
2/11/2022,4:00:00,2/11/2022 4:00,88.25,180.5,16.05,62.17,35.02,5.1,NA,9.75,0.8,149.32
2/11/2022,5:00:00,2/11/2022 5:00,81.25,165.25,13.65,59.58,37.05,5.35,NA,13.02,0.65,132.88
2/11/2022,6:00:00,2/11/2022 6:00,84,158.25,12.68,57.48,39.73,5.05,NA,12.68,0.7,114.1
2/11/2022,7:00:00,2/11/2022 7:00,84.25,157.5,12.07,55.23,39.53,5.38,0.4,13.07,0.7,142.47
2/11/2022,8:00:00,2/11/2022 8:00,94.25,174.75,17.38,59.17,39.3,6.9,0.43,13.12,0.85,127.55
2/11/2022,9:00:00,2/11/2022 9:00,94.25,192,18.27,62.38,38.85,7.55,0.57,18.25,0.75,143.62
